timestamp_utc,rss_mb,vms_mb,tracemalloc_current_kb,tracemalloc_peak_kb,gc_counts
2026-01-27T03:18:03.282359,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:04.977202,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:08.283220,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:09.977942,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:13.283858,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:14.978772,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:18.284582,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:19.979370,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:23.285588,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:24.980467,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:28.286819,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:29.981437,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:33.287769,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:34.982431,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:38.288408,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:39.983704,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:43.289383,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:44.984499,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:48.290174,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:49.985079,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:53.290849,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:54.986053,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:58.291696,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:18:59.986950,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:03.292156,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:04.987567,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:08.292681,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:09.988284,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:13.293599,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:14.988892,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:18.294414,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:19.989566,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:23.295474,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:24.990161,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:28.296603,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:29.991029,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:33.297429,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:34.991803,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:38.298782,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:39.993068,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:43.299446,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:44.993685,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:48.300467,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:49.994517,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:53.301414,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:54.995370,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:58.302175,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:19:59.996215,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:03.303060,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:04.997265,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:08.303929,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:09.998111,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:13.304806,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:14.998806,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:18.305811,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:19.999454,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:23.306500,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:25.000318,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:28.307433,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:30.001392,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:33.307980,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:35.002843,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:38.308931,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:40.003796,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:43.309827,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:45.004654,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:48.310451,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:50.005666,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:53.311739,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:55.006502,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:20:58.312629,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:00.006968,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:03.313498,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:05.007864,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:08.314349,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:10.008682,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:13.314941,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:15.009419,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:18.315565,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:20.010005,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:23.316532,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:25.010560,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:28.317398,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:30.011413,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:33.318838,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:35.011843,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:38.320223,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:40.012819,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:43.321543,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:45.013626,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:48.322947,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:50.014412,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:53.324220,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:55.015221,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:21:58.325414,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:00.016226,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:03.325937,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:05.017147,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:08.326833,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:10.018070,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:13.328016,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:15.018959,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:18.328821,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:20.020050,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:23.330034,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:25.020596,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:28.330533,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:30.021076,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:33.331120,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:35.021790,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:38.331704,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:40.022638,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:43.332256,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:45.023537,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:48.332954,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:50.024149,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:53.333794,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:55.024955,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:22:58.334652,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:00.025514,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:03.335195,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:05.025992,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:08.335959,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:10.028267,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:13.337036,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:15.029018,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:18.337828,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:20.029792,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:23.338211,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:25.030450,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:28.339066,313.09,1055.63,73836.0,384886.8,"(6, 1, 0)"
2026-01-27T03:23:30.031175,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:33.340633,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:35.032390,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:38.341586,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:40.033362,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:43.342767,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:45.034284,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:48.343637,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:50.035125,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:53.344222,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:55.035713,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:23:58.344762,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:00.036294,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:03.345100,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:05.036748,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:08.346183,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:10.037344,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:13.346822,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:15.038121,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:18.347470,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:20.038773,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:23.348365,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:25.039715,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:28.349287,313.09,1055.63,73836.4,384886.8,"(9, 1, 0)"
2026-01-27T03:24:30.040294,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:33.350254,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:35.040780,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:38.351217,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:40.041309,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:43.352170,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:45.042500,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:48.352931,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:50.043482,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:53.354125,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:55.044157,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:24:58.355282,313.09,1055.63,73836.0,384886.8,"(6, 1, 0)"
2026-01-27T03:25:00.045023,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:03.355690,313.09,1055.63,73838.8,384886.8,"(28, 1, 0)"
2026-01-27T03:25:05.045624,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:08.356231,313.09,1055.63,73834.8,384886.8,"(1, 1, 0)"
2026-01-27T03:25:10.046258,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:13.357020,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:15.047131,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:18.357775,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:20.047489,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:23.358606,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:25.048158,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:28.359775,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:30.049248,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:33.360813,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:35.050067,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:38.361731,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:40.050904,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:43.362228,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:45.051832,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:48.363778,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:50.052586,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:53.364535,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:55.053240,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:25:58.365292,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:00.054044,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:03.366538,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:05.054936,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:08.367483,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:10.055684,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:13.367917,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:15.056513,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:18.368483,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:20.057110,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:23.369852,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:25.058005,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:28.370778,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:30.058691,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:33.371863,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:35.059492,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:38.372773,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:40.060820,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:43.373362,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:45.061548,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:48.374160,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:50.062852,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:53.374817,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:55.063762,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:26:58.375680,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:00.064520,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:03.376270,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:05.065504,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:08.377287,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:10.066704,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:13.378073,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:15.067260,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:18.379228,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:20.068211,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:23.380199,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:25.069087,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:28.380916,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:30.069884,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:33.381860,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:35.070688,313.09,1055.63,73836.0,384886.8,"(6, 1, 0)"
2026-01-27T03:27:38.382693,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:40.071454,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:43.383391,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:45.072136,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:48.383988,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:50.072805,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:53.384775,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:55.073528,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:27:58.385565,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:00.074237,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:03.386168,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:05.074770,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:08.386790,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:10.075369,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:13.387652,313.09,1055.63,73836.0,384886.8,"(6, 1, 0)"
2026-01-27T03:28:15.076209,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:18.388326,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:20.077119,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:23.388962,313.09,1055.63,73836.0,384886.8,"(6, 1, 0)"
2026-01-27T03:28:25.077926,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:28.389847,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:30.078580,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:33.390682,313.09,1055.63,73836.0,384886.8,"(6, 1, 0)"
2026-01-27T03:28:35.079148,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:38.391424,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:40.079768,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:43.392372,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:45.080236,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:48.393051,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:50.080695,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:53.393974,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:55.081466,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:28:58.394318,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:00.082001,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:03.395095,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:05.082661,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:08.395695,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:10.083186,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:13.396252,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:15.083888,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:18.396917,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:20.084865,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:23.397711,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:25.085666,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:28.398050,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:30.086102,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:33.398418,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:35.086559,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:38.398918,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:40.087258,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:43.399670,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:45.087852,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:48.400740,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:50.088227,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:53.401565,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:55.089000,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:29:58.402274,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:30:00.089930,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:30:03.402789,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:30:05.090680,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:30:08.403593,313.09,1055.63,73836.0,384886.8,"(6, 1, 0)"
2026-01-27T03:30:10.091448,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:30:13.404110,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:30:15.092346,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:30:18.404946,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
2026-01-27T03:30:20.092798,313.09,1055.63,73838.1,384886.8,"(23, 1, 0)"
