sire_id,sire,wins,runs,places,turf_pct,avg_dist,avg_class,avg_or,win_rate,place_rate,turf_win_rate,aw_win_rate,surface_preference,sprint_win_rate,mile_win_rate,middle_win_rate,staying_win_rate,best_distance_band,firm_win_rate,good_win_rate,soft_win_rate,heavy_win_rate,class1_win_rate,class2_win_rate,class3_win_rate,class4_win_rate
757547,Roderic Oconnor (IRE),40,475,144,0.7936842105263158,7.28,3.0926315789473686,82.48507462686567,0.08421052631578947,0.3031578947368421,0.08488063660477453,0.08163265306122448,0.003247983543550048,0.07719298245614035,0.06607929515418502,0.10810810810810811,0.05263157894736842,middle,0.08411214953271028,0.07876712328767123,0.1016949152542373,0.11764705882352941,0.08333333333333333,0.04,0.09195402298850575,0.1
758138,Approve (IRE),50,451,151,0.7405764966740577,6.289356984478935,3.11529933481153,83.33582089552239,0.11086474501108648,0.3348115299334812,0.1317365269461078,0.05128205128205128,0.08045447566405652,0.11140583554376658,0.09933774834437085,0.14285714285714285,0.14285714285714285,middle,0.1,0.11355311355311355,0.14583333333333334,0.0,0.08333333333333333,0.12871287128712872,0.11235955056179775,0.10666666666666667
760422,Casamento (IRE),58,559,181,0.6905187835420393,8.684257602862255,3.1538461538461537,84.38095238095238,0.1037567084078712,0.32379248658318427,0.09326424870466321,0.12716763005780346,-0.03390338135314025,0.06938775510204082,0.08878504672897196,0.15862068965517243,0.17592592592592593,staying,0.1,0.11594202898550725,0.04918032786885246,0.07692307692307693,0.10416666666666667,0.08849557522123894,0.1553398058252427,0.09152542372881356
761072,Dream Ahead (USA),130,1184,423,0.7736486486486487,6.764358108108108,3.01097972972973,85.93515704154002,0.1097972972972973,0.3572635135135135,0.11135371179039301,0.1044776119402985,0.006876099850094505,0.10997732426303855,0.09032258064516129,0.09615384615384616,0.09523809523809523,sprint,0.09230769230769231,0.11263736263736264,0.11409395973154363,0.14893617021276595,0.11678832116788321,0.12099644128113879,0.11616161616161616,0.10035211267605634
762158,Farhh (GB),95,611,263,0.7495908346972177,9.884615384615385,2.6890343698854338,90.58119658119658,0.15548281505728315,0.43044189852700493,0.15065502183406113,0.16993464052287582,-0.019279618688814698,0.1476510067114094,0.17132867132867133,0.16355140186915887,0.14358974358974358,mile,0.176,0.14728682170542637,0.17333333333333334,0.125,0.11290322580645161,0.10975609756097561,0.2376237623762376,0.17567567567567569
763225,Twirling Candy (USA),3,28,12,0.4642857142857143,7.785714285714286,3.25,83.8125,0.10714285714285714,0.42857142857142855,0.15384615384615385,0.06666666666666667,0.08717948717948719,0.08333333333333333,0.08695652173913043,0.4,0.10714285714285714,middle,0.0,0.1,0.3333333333333333,0.10714285714285714,0.3333333333333333,0.0,0.25,0.058823529411764705
763453,Frankel (GB),508,2823,1244,0.8097768331562167,10.170740347148424,2.5412681544456253,92.71475256769375,0.17995040736804818,0.4406659582004959,0.17935258092738407,0.1824953445065177,-0.003142763579133623,0.1743119266055046,0.17490118577075098,0.18451400329489293,0.18534031413612564,staying,0.19367088607594937,0.17879161528976573,0.16519174041297935,0.125,0.15594059405940594,0.14606741573033707,0.20758928571428573,0.2097457627118644
764529,French Navy (GB),4,53,15,0.6226415094339622,9.830188679245284,2.7547169811320753,85.47826086956522,0.07547169811320754,0.2830188679245283,0.09090909090909091,0.05,0.04090909090909091,0.0,0.08,0.06666666666666667,0.07692307692307693,mile,0.125,0.0625,0.0,0.0,0.0,0.0,0.21428571428571427,0.06666666666666667
766020,Stay Thirsty (USA),2,32,12,0.46875,6.21875,3.5625,78.85185185185185,0.0625,0.375,0.06666666666666667,0.058823529411764705,0.00784313725490196,0.06666666666666667,0.14285714285714285,0.0,0.0625,mile,0.1,0.047619047619047616,0.0,0.0625,0.0,0.0,0.5,0.04
767000,Maxios (GB),15,148,47,0.7432432432432432,12.280405405405405,3.2094594594594597,84.070796460177,0.10135135135135136,0.31756756756756754,0.10909090909090909,0.07894736842105263,0.03014354066985646,0.0,0.15625,0.11904761904761904,0.06666666666666667,mile,0.11904761904761904,0.09876543209876543,0.0,0.2,0.0,0.11904761904761904,0.09523809523809523,0.09876543209876543
